text,label,class_name,LLM_label
"Seller: HI I have a beautiful 3 bed 2.5 bath house for sale that is in the nice belvedere Community. I have a lot of its charactersisstics listed but ask more questions please!
Buyer: I would like to pay $2485 for this if your willing to negotiate. I have cash in hand
Seller: That is more than 1000 below my listing price. This is a unit with washer and dryer included. It has a fully equipted kitchen. It is in a quiet neighborhood. 
Buyer: Would you accept $3400?
Seller: Yes that sounds reasonable but let me tell you more about the house
Buyer: Great okay!
Seller: It has central AC and heating. A 2 car garage. Wlaking distance to both elemntary schools. ONly thing is I need at least a 1 year contract and no pets allowed!
Buyer: I am willing to sign a one year contract and I do not have any pets
Seller: Okay great 3400 soiunds great then!",4,housing,
"Buyer: how long have owned this mattress?
Seller: It has 2 years of normal wear
Buyer: Any particular reason why you are now selling it?
Seller: It was used by my daughter who has since moved out. It is in good condition.
Buyer: OK - I have $80 in cash on me now - does that work for you?
Seller: It's been taken apart for easy pick up, slats are included. I could go 125
Buyer: I could go as high as $100. One problem.  I have no way to pick-up.  Are you able to drop off? I'm in Fairfield too",3,furniture,
"Seller: hello
Buyer: Hello. I am very interested in the chairs. I can pay cash and pick them up for $150.00
Seller: I can't sell them for half the asking price, sorry.  The price is firm
Buyer: 300.00 seems a bit much, especially if I am picking them up and have cash on hand....
Seller: Delivery would be $50 extra.  Paying cash does not offer a discount
Buyer: yes, but I am not asking for delivery. Cash will save you money in credit card transaction fees. Let's do 200 and I can come pick them up right now
Seller: Transactions fees would be less than $5.  I will not go lower than $275.  That is lower than the normal price they sell for every day.  $275 is my final offer.
Buyer: unless you have stellar credit card processor, your fees will be closer to 15.00 for 275. 250, cash on hand, I pick up, and will come get them right now.
Seller: $275 is the lowest price.  I cannot get them discounted from my supplier.  Any less, and it is not worth the sale.
Buyer: We are talking 25.00 here. I like the chairs, but I am not going over 250.00. 
Seller: I guess we cannot make a deal then.  You will have to reject my offer.
Buyer: okay, then. good luck!",3,furniture,
"Buyer: Wow, these look great I think I would like to offer $114.00
Seller: Too low.
Buyer: I will pick them up then for 140.00
Seller: How about this. You buy all 6, I'll knock off 5 bucks a piece on each chair.
Buyer: okay so what will be my total price
Seller: 870 for the set. I have other buyers so its a take it or leave it deal.
Buyer: ok thanks
Seller: Great. You come to pick them up.",3,furniture,
"Seller: Hi, are you interested in purchasing the patio chair or both?
Buyer: I would only like one, but would you take $125?
Seller: Yes, that is a fair price. It's a deal!
Buyer: Awesome",3,furniture,
"Buyer: Hi. I am interested in this home.
Seller: Hello!  I am so glad.  It is a beautiful 6 bed/4 bath home.  6000 square feet.  Is that what you are looking for?
Buyer: Yes I am. I would like to make you a offer. I can bring you $4050 right now. 
Seller: I am sorry but that is too little.  This house has been remodeled as recently as 2016 and is in a family oriented neighborhood that is safe.  We are only 10 minutes from the Facebook HQ.  There is a lot of strong interest.
Buyer: How about $4300 cash right now?
Seller: Well it requires 2 months rent as is, if you can give me a 300 security deposit with half being non-refundable I can probably do 4300 a month.
Buyer: I can do that and meet now.
Seller: Sounds good.",4,housing,
"Buyer: What is the condition of the chairs?
Seller: They are in pretty good condition. They are used, but no rips or tears and non smoking home
Buyer: I will pay $5.
Seller: That's a little low. They are solid chairs. I willmeet you in the middle at 7
Buyer: I will offer you $7, this is an agreeable price.",3,furniture,
"Buyer: Hey so I'm interested in the bike you have for sale. Can you tell me about it? 
Seller: Sure thing. Frame is 17 Inches. Comes with a 3-speed Shimano nexus shifter. It works fine, but a tune-up and some new tires would help its performance greatly.
Buyer: Woah, that sounds like it needs a lot of stuff. What kind of condition is it in?
Seller: Again, it's in great working condition. It doesn't need those things that I mentioned, but they would help.
Buyer: So can you deliver it?
Seller: Sure. That won't be a problem. Will you be willing to pay the listed price for it?
Buyer: Absolutely not, I'm thinking more $40. It needs another $100 in work.
Seller: That's a fair point, but $40 is too low for me. I'll go up to $65 for it, and won't charge extra for the delivery.
Buyer: I'll meet you in the middle and pick it up at 52
Seller: That'll do fine.
Buyer: thanks",0,bike,
"Buyer: Hi is this smartphone still available?
Seller: Absolutely!
Buyer: Great is it new or used?
Seller: Brand new, in the box.
Buyer: Great and does it work for any carriers?
Seller: It is an inlocked phone, so yes.
Buyer: Great. Do you have different colors?
Seller: Sorry, no just the one. It's black.
Buyer: Okay that's fine I am interested in it. Do you have any room for negotiation? The price is way too high for me pleas?
Seller: The price is not carved in stone, make me an offer.
Buyer: $42
Seller: $42. would be fine if you'll pay for shipping.
Buyer: Yeah that's totally fine I can do that! Thanks so much!",5,phone,
"Buyer: Hello I am very interested in this unit. Can you tell me a bit more about the location please? 
Seller: Yes! the location is in a quiet neighborhood. good community, one of the safest in the state. just a mile away, the city center has plenty of things to do, and there is a community pool available to all residents.
Buyer: Sounds good what about the amenities? Is there parking, washer and dryer in the unit etc?",4,housing,
"Buyer: Hey I think this is the bike of my dreams!!! Love the vintage feel! Do you know how high it is?  I dont want to run into the same issue you are having
Seller: I don't have the exact height but I am 5'6"" and it is too tall for me, if that helps.
Buyer: That helps! I anm 6'0 so it would work well!  I would like to offer you $920 cash today I can pickup within the hour.
Seller: Sounds good! I look forward to seeing you and I will have it ready to go!",0,bike,
"Seller: Hello.
Buyer: Yes, hi. what is the condition of car?
Seller: It's a salvage from a rear end accident, but everything has been fixed.
Buyer: IS AC working allright?
Seller: Yes, and it comes with certificates for smog, brakes, and lamps, as well as DMV VIN verification.
Buyer: It is salvage, so ican not resale it. Do you have papers and title?
Seller: Yes, all the paperwork is in order.
Buyer: how much mileage does it give per gallon?
Seller: it's about 21 avg (19 city 24 highway) and sorry for the delay, had to check.
Buyer: I would like to buy it for 12844, what do you think?
Seller: I don't think that's doable for me, that's nearly 25% off the list price. I can't go below 14,500.",1,car,
"Seller: Hello
Buyer: Hi! I'm interested in the nightstand. I would offer $50, and I can pick it up!
Seller: I really can't go below $65.
Buyer: Hmmm. Could you deliver it?
Seller: For delivery it'll have to be $70. 
Buyer: That's pretty high. Are you sure you can't come down? I don't want to pay more than $60.
Seller: Lowest I can do is $65, and I can throw in a top cover, which works well if you plan on putting a lamp on top. 
Buyer: That sounds pretty good.",3,furniture,
Buyer: DO you want to buy my cicivc/,4,housing,
"Seller: hi
Buyer: hello
Seller: you want the desk?
Buyer: Yeah, Will you take an offer of $40 dollars if I come and pick it up with some buddies?
Seller: yes",3,furniture,
"Seller: Hello there, Are you interested in my scanner?
Buyer: yes, I am! About how old is it?
Seller: about 10 years
Buyer: Okay, I want it but can you take $368 for it?
Seller: I can take $375 and we have a deal 
Buyer: sounds great",2,electronics,
"Buyer: Hello
Seller: Hello!
Seller: Are you interested in the chaise?  It's very comfortable and in great condition
Buyer: Very interested but 309 is a bit much
Seller: What would you like to offer?
Buyer: 150
Seller: Hmmm.  Thanks for your offer but that's less than I can accept.  How about $200?
Buyer: I can do 160
Seller: How about $180?
Buyer: Hello
Seller: Hi again!  Did you see my offer of $180?
Buyer: Yes i did if i pay that will you deliver?
Seller: Absolutely!  No problem!
Buyer: Then 180 sounds great",3,furniture,
