inter_id,user_id,item_id,timestamp,rating,emo_pre_valence,emo_pre_arousal,emo_post_valence,emo_post_arousal,duration,rec_type,time_period,weather_type,pressure,temperature,humidity,longitude,latitude,speed,hr_mean,hr_std,intensity_mean,steps_sum,activity_dominant,activity_label,valence,energy,general_genre,music,singer,mood_bucket,mood_bucket_id,time_label,weather_label,hr_level,valence_shift,arousal_shift
77,3,364,1625747941,3,-0.2049999982118606,-0.8374999761581421,0.6224066390041495,-0.5263562317504227,,,3,0,996,26,62,2877363.4720000005,29003.245651190533,0.35,-8.328773884817453,5.313112709765027,1.6333333333333333,0.0,4,Lying,0.6629999999999999,0.535,pop,Elegant Disasters,Electric President,sad-melancholic,3.0,Evening,,Low HR,0.82740663721601,0.3111437444077194
78,3,442,1625760300,2,0.5550000071525574,-0.4900000095367432,0.0307361303211925,-0.6441780646483275,,,3,0,999,22,87,2874849.076000001,36457.66699919105,0.0,8.304559448515882,16.684665281495928,51.43333333333333,378.0,2,Walking,0.68,0.5,country,White Winter Hymnal,Fleet Foxes,sad-melancholic,3.0,Evening,,Mid HR,-0.5242638768313649,-0.15417805511158428
79,3,562,1625791146,2,-0.2000000029802322,-0.5724999904632568,-0.3047999590184929,-0.7799293069002613,,,1,0,997,24,77,2874969.689000001,36490.90381159085,3.83,8.287892781849216,8.584805698959581,35.36666666666667,118.0,1,Act→Still,0.542,0.7040000000000001,pop,Sweet About Me,Gabriella Cilmi,tense-dark,2.0,Morning,,Mid HR,-0.10479995603826067,-0.20742931643700446
80,3,555,1625826627,3,0.5506890015880335,0.5007427898160955,0.4636032990113212,0.5135495107832591,,,2,0,994,32,53,2874969.689000001,36490.90381159085,3.83,2.154559448515882,5.509058197389298,1.5333333333333334,0.0,4,Lying,0.0925,0.081,indie,Blood Bank,Bon Iver,sad-melancholic,3.0,Afternoon,,Low HR,-0.08708570257671228,0.01280672096716351
81,3,19,1625891672,4,0.4824999868869782,-0.5274999737739563,0.8247528302853339,0.0089647046770144,,,2,0,998,29,70,2874874.682000001,36411.63283959072,0.0,1.6878927818492153,4.8968243677805,25.466666666666665,11.0,0,Still,0.62,0.7709999999999999,other,Make Your Own Kind Of Music,Mama Cass Elliot,tense-dark,2.0,Afternoon,,Low HR,0.34225284339835566,0.5364646784509707
82,3,327,1625917932,3,0.5724999904632568,-0.2975000143051147,0.4636032990113212,-0.4034117104656525,,,3,1,997,29,77,2874910.512000001,36416.859313590496,0.0,-6.012107218150785,6.423892035899178,7.166666666666667,0.0,4,Lying,0.283,0.7140000000000001,indie,This Tornado Loves You,Neko Case,tense-dark,2.0,Evening,Clear,Low HR,-0.10889669145193565,-0.1059116961605378
83,3,319,1625931377,3,0.5950000286102295,-0.5350000262260437,0.286870549664464,-0.3726755801444598,,,3,2,998,27,84,2874910.512000001,36416.859313590496,0.0,-13.878773884817452,1.4,1.9333333333333333,0.0,4,Lying,0.903,0.6559999999999999,reggae,Mr. Marley,Damian _Jr. Gong_ Marley,calm-relaxed,1.0,Evening,Cloudy,Low HR,-0.3081294789457655,0.16232444608158392
84,4,707,1626181066,3,0.3765,-0.40975,0.2638184519235695,-0.0742789816095487,,Rand,3,0,993,26,91,2874982.6999999997,36511.362201190896,1.0114292,-5.621825396825398,6.057341734530824,4.3,0.0,4,Lying,0.521,0.98,rock,The Good Left Undone,Rise Against,tense-dark,2.0,Evening,,Low HR,-0.1126815480764305,0.3354710183904513
85,4,843,1626188245,3,0.30475,-0.2075,0.3816402848214743,-0.2330823216023769,,WD,3,0,993,26,91,2874982.6999999997,36511.362201190896,1.0114292,-8.038492063492063,3.5175749222061126,5.3,0.0,4,Lying,0.961,0.639,hip-hop,Mia,"DJ Khaled,Lil Wayne",calm-relaxed,1.0,Evening,,Low HR,0.07689028482147425,-0.025582321602376917
86,4,401,1626227318,4,0.34325,-0.03325,0.2715024845038677,0.2766251728907331,,GCN,1,0,997,26,87,2874982.6999999997,36511.362201190896,1.0114292,6.361507936507937,5.2497618993626745,24.333333333333332,0.0,0,Still,,,,,,unknown,,Morning,,Low HR,-0.07174751549613229,0.3098751728907331
87,4,17,1626237022,3,0.351,0.4175,0.2894318938578966,0.2996772706316275,,Rand,1,1,997,29,76,2874982.6999999997,36511.362201190896,1.0114292,10.86150793650794,6.634003316248793,21.066666666666666,11.0,0,Still,0.919,0.815,country,Can't Let Go,Lucinda Williams,happy-energetic,0.0,Morning,Clear,Mid HR,-0.061568106142103396,-0.11782272936837246
88,4,126,1626240499,3,0.1485,-0.2715,0.3252907125659546,-0.0768403258029814,,GCN,2,1,997,30,71,2874982.6999999997,36511.362201190896,1.0114292,6.011507936507938,6.23745407464723,25.733333333333334,23.0,1,Act→Still,0.9,0.75,rnb,Days Like These,The Cat Empire,happy-energetic,0.0,Afternoon,Clear,Low HR,0.1767907125659546,0.19465967419701863
89,4,917,1626253597,2,0.356,-0.08975,0.2407663541826751,-0.1613646841862609,,WD,2,1,996,32,70,2874982.6999999997,36511.362201190896,1.0114292,6.728174603174604,11.375656269224892,12.266666666666667,0.0,0,Still,0.936,0.892,hip-hop,Tokyo Drift,Teriyaki Boyz,happy-energetic,0.0,Afternoon,Clear,Low HR,-0.11523364581732487,-0.07161468418626091
90,4,576,1626257062,2,0.34575,0.297,0.4046923825623688,-0.0486655396752215,,GCN,2,0,997,32,68,2874982.6999999997,36511.362201190896,1.0114292,-3.9384920634920633,1.1690451944500118,0.0,0.0,2,Walking,0.7929999999999999,0.354,other,Chapel Of Love,The Dixie Cups,calm-relaxed,1.0,Afternoon,,Low HR,0.05894238256236878,-0.3456655396752215
91,4,863,1626270247,3,0.3945,-0.28675,0.4226217919163977,0.0153680651605962,,Rand,3,0,999,29,81,2874982.6999999997,36511.362201190896,1.0114292,-7.5051587301587315,3.0515933907095527,7.2,0.0,4,Lying,0.278,0.909,pop,Life In Technicolor Ii,Coldplay,tense-dark,2.0,Evening,,Low HR,0.028121791916397687,0.3021180651605962
92,4,427,1626275106,2,0.4175,0.13825,0.3790789406280417,-0.4507965780441576,,WD,3,0,1000,28,82,2874982.6999999997,36511.362201190896,1.0114292,-6.5551587301587295,7.744550055074573,5.866666666666666,0.0,4,Lying,0.816,0.746,hip-hop,Industrial Revolution,Immortal Technique,happy-energetic,0.0,Evening,,Low HR,-0.03842105937195828,-0.5890465780441576
93,4,517,1626355436,4,0.4635,-0.09225,0.2407663541826751,0.2817478612775985,,GCN,3,0,1003,28,78,2874879.0333333346,36675.37366785874,2.2766163,-6.871825396825398,6.5047845638593005,2.2333333333333334,0.0,4,Lying,0.8370000000000001,0.7340000000000001,country,Home For A Rest,Spirit of the West,happy-energetic,0.0,Evening,,Low HR,-0.2227336458173249,0.3739978612775985
94,4,524,1626400331,4,-0.1205,-0.2945,0.1075764561241739,0.1357512422519338,,Rand,1,1,1005,26,84,2874995.033333333,36539.19220119103,2.3615456000000004,6.578174603174604,4.420564317922417,24.933333333333334,0.0,0,Still,0.141,0.589,metal,Louder Than Thunder,The Devil Wears Prada,sad-melancholic,3.0,Morning,Clear,Low HR,0.22807645612417388,0.4302512422519338
95,4,3,1626426610,2,0.443,0.3765,0.3893243174017725,0.1716100609599918,157.0,Rand,2,0,1003,31,69,2874995.033333333,36539.19220119103,2.3615456000000004,-4.955158730158729,4.386500756740944,4.1,0.0,0,Still,,,,,,unknown,,Afternoon,,Low HR,-0.053675682598227525,-0.2048899390400082
96,4,936,1626441931,3,-0.30725,-0.246,-0.2791865170841658,-0.2663797961170022,208.0,GCN,3,1,1003,27,77,2874995.033333333,36539.19220119103,2.3615456000000004,-10.371825396825395,1.6619934483090557,1.5,0.0,4,Lying,0.324,0.634,rock,Shine On,The Kooks,sad-melancholic,3.0,Evening,Clear,Low HR,0.028063482915834215,-0.02037979611700219
97,4,421,1626493065,2,0.4355,-0.32775,0.2971159264381948,-0.2689411403104349,170.0,WD,1,1,1004,27,83,2874879.8666666686,36540.86200119077,1.7809389,10.26150793650794,11.003484296651978,34.266666666666666,187.0,0,Still,,,,,,unknown,,Morning,Clear,Mid HR,-0.1383840735618052,0.05880885968956506
98,4,875,1626501904,4,0.30725,-0.23575,-0.2433276983761078,-0.2510117309564059,223.0,GCN,2,2,1004,27,82,2874879.8666666686,36540.86200119077,1.7809389,17.59484126984127,26.30523817713034,76.56666666666666,614.0,0,Still,0.148,0.297,alternative,Sullen Girl,Fiona Apple,sad-melancholic,3.0,Afternoon,Cloudy,Mid HR,-0.5505776983761078,-0.0152617309564059
99,4,364,1626516349,3,0.47375,0.34075,0.3432201219199836,0.2305209774089442,163.0,Rand,2,2,1003,26,92,2874879.8666666686,36540.86200119077,1.7809389,-5.905158730158728,2.7626476833324625,3.033333333333333,0.0,4,Lying,0.6629999999999999,0.535,pop,Elegant Disasters,Electric President,sad-melancholic,3.0,Afternoon,Cloudy,Low HR,-0.13052987808001643,-0.1102290225910558
100,4,513,1626527120,2,0.333,-0.1485,0.3662722196608781,-0.2177142564417806,144.0,GCN,3,2,1003,25,95,2874879.8666666686,36540.86200119077,1.7809389,-13.288492063492063,0.3201562118716425,3.3,0.0,4,Lying,,,,,,unknown,,Evening,Cloudy,Low HR,0.033272219660878066,-0.06921425644178061
101,4,872,1626576224,3,-0.25625,-0.2125,-0.1459966190256647,-0.0819630141898468,246.0,WD,1,2,1005,24,99,2874879.8666666686,36540.86200119077,1.7809389,-1.5718253968253968,4.326147888775366,14.6,0.0,4,Lying,0.573,0.868,hip-hop,Oh Timbaland,Timbaland,tense-dark,2.0,Morning,Cloudy,Low HR,0.11025338097433529,0.1305369858101532
102,4,820,1626579315,1,-0.13825,0.28175,-0.2766251728907331,-0.1408739306387992,160.0,Rand,1,2,1005,24,99,2874879.8666666686,36540.86200119077,1.7809389,6.894841269841268,8.391794934471541,37.4,199.0,0,Still,0.237,0.976,electronic,Riverside,Sidney Samson,tense-dark,2.0,Morning,Cloudy,Low HR,-0.13837517289073306,-0.4226239306387992
103,4,873,1626589223,2,0.3305,0.11525,-0.0512268838686542,0.1921008145074536,188.0,Rand,2,2,1004,27,86,2874879.8666666686,36540.86200119077,1.7809389,-2.30515873015873,12.200364293286038,19.366666666666667,0.0,2,Walking,0.191,0.989,rock,Ty Cobb,Soundgarden,tense-dark,2.0,Afternoon,Cloudy,Low HR,-0.3817268838686542,0.07685081450745358
104,4,588,1626599234,2,0.297,0.2945,0.3099226474053583,-0.0409815070949234,186.0,WD,2,1,1003,27,85,2874879.8666666686,36540.86200119077,1.7809389,-11.921825396825396,3.0246977198219827,13.233333333333333,0.0,2,Walking,0.8690000000000001,0.447,hip-hop,Graduation Day,Kanye West,calm-relaxed,1.0,Afternoon,Clear,Low HR,0.012922647405358312,-0.3354815070949234
105,4,100,1626613673,3,0.25875,0.30225,0.3227293683725219,0.1716100609599918,142.0,GCN,3,2,1003,24,96,2874879.8666666686,36540.86200119077,1.7809389,1.1240079365079367,8.441097769759688,1.6,0.0,4,Lying,0.604,0.371,pop,New Soul,Yael Naïm,sad-melancholic,3.0,Evening,Cloudy,Low HR,0.06397936837252194,-0.13063993904000823
106,5,923,1626149110,3,0.0,0.0,0.4559192664310229,-0.4840940525587829,,GCN,1,0,991,25,91,2874751.5870000003,36238.958821591004,1.19,5.132107496463927,9.115122761815277,11.933333333333334,0.0,4,Lying,0.8170000000000001,0.613,other,Metric Lips,The New Grass Revival,calm-relaxed,1.0,Morning,,Low HR,0.4559192664310229,-0.4840940525587829
107,5,529,1626247705,3,0.49425,-0.46875,0.4866553967522157,0.4405512012704267,,WD,2,1,996,32,69,2874751.5870000003,36238.958821591004,1.19,4.31544082979726,10.235504655636454,14.033333333333333,0.0,4,Lying,0.792,0.948,hip-hop,Where The Hood At,DMX,happy-energetic,0.0,Afternoon,Clear,Low HR,-0.007594603247784326,0.9093012012704267
108,5,707,1626261505,4,0.5122688386865427,0.5609343783617643,0.7837713231904104,0.0256134419343271,,WD,3,0,997,30,74,2874419.8520000014,36144.921251591135,1.4,-7.934559170202742,11.653099253941942,19.966666666666665,114.0,0,Still,0.521,0.98,rock,The Good Left Undone,Rise Against,tense-dark,2.0,Evening,,Low HR,0.2715024845038677,-0.5353209364274372
109,5,576,1626269221,3,0.1025,-0.71975,0.4840940525587829,-0.2561344193432713,,GCN,3,0,998,28,82,2874419.8520000014,36144.921251591135,0.9,-10.651225836869408,6.090064768858282,0.16666666666666666,0.0,4,Lying,0.7929999999999999,0.354,other,Chapel Of Love,The Dixie Cups,calm-relaxed,1.0,Evening,,Low HR,0.3815940525587829,0.4636155806567287
110,5,843,1626275153,3,0.748,0.15375,0.742789816095487,-0.1408739306387992,,Rand,3,0,1000,28,82,2874419.8520000014,36144.921251591135,0.9,-13.784559170202742,1.161416759345623,0.6666666666666666,0.0,4,Lying,0.961,0.639,hip-hop,Mia,"DJ Khaled,Lil Wayne",calm-relaxed,1.0,Evening,,Low HR,-0.005210183904512999,-0.2946239306387992
111,5,17,1626322488,3,0.5225,-0.44575,0.760719225449516,-0.0998924235438758,,Rand,1,0,1003,30,76,2874419.8520000014,36144.921251591135,0.9,15.932107496463924,13.859262847159897,41.0,271.0,0,Still,0.919,0.815,country,Can't Let Go,Lucinda Williams,happy-energetic,0.0,Morning,,Mid HR,0.23821922544951601,0.3458575764561242
112,5,917,1626334313,2,0.2255,-0.67375,0.1716100609599918,-0.6070385738435532,,WD,2,0,1002,32,64,2874419.8520000014,36144.921251591135,0.9,8.56544082979726,10.230233877345384,21.933333333333334,144.0,1,Act→Still,0.936,0.892,hip-hop,Tokyo Drift,Teriyaki Boyz,happy-energetic,0.0,Afternoon,,Mid HR,-0.05388993904000822,0.06671142615644676
113,5,401,1626339969,3,-0.50975,-0.4815,-0.1229445212847702,-0.402131038368936,,GCN,2,0,1001,31,70,2874419.8520000014,36144.921251591135,0.9,-0.38455917020273866,6.9182528301748425,12.9,0.0,0,Still,,,,,,unknown,,Afternoon,,Low HR,0.38680547871522986,0.079368961631064
114,5,863,1626347515,3,0.38925,-0.45075,0.5891091644895242,-0.1664873725731264,,Rand,3,0,1002,30,71,2874419.8520000014,36144.921251591135,0.9,-7.751225836869408,5.80765777993925,0.43333333333333335,0.0,4,Lying,0.278,0.909,pop,Life In Technicolor Ii,Coldplay,tense-dark,2.0,Evening,,Low HR,0.19985916448952423,0.2842626274268736
115,5,427,1626361366,3,-0.55075,0.38425,0.2356436657958097,0.1075764561241739,,WD,3,0,1004,28,81,2874419.8520000014,36144.921251591135,0.9,-12.001225836869407,4.305971306092145,3.7,0.0,4,Lying,0.816,0.746,hip-hop,Industrial Revolution,Immortal Technique,happy-energetic,0.0,Evening,,Low HR,0.7863936657958097,-0.2766735438758261
116,5,826,1626402784,4,0.2895,-0.68125,0.7581578812560833,-0.1075764561241739,,WD,1,0,1005,27,82,2874419.8520000014,36144.921251591135,1.4,7.048774163130593,9.143951654063569,19.766666666666666,0.0,0,Still,0.922,0.883,rock,Lazy Jane,STEVE CAMP,happy-energetic,0.0,Morning,,Low HR,0.4686578812560833,0.5736735438758261
117,5,491,1626420161,4,0.29975,-0.57125,0.4507965780441576,-0.3534654986937145,158.0,GCN,2,0,1004,30,71,2874419.8520000014,36144.921251591135,0.9,10.215440829797258,7.476555951030453,17.033333333333335,0.0,0,Still,0.66,0.907,alternative,Everybody Loves Me,OneRepublic,tense-dark,2.0,Afternoon,,Mid HR,0.1510465780441576,0.21778450130628552
118,5,114,1626442506,3,-0.4866553967522157,0.4712873315916194,0.0461041954817888,0.4431125454638595,227.0,WD,3,1,1003,27,77,2874419.8520000014,36144.921251591135,0.9,-10.951225836869408,1.9997222029294193,0.9666666666666667,0.0,4,Lying,0.847,0.731,hip-hop,Smoke Buddah,Redman,happy-energetic,0.0,Evening,Clear,Low HR,0.5327595922340045,-0.02817478612775992
119,5,720,1626526946,4,0.67375,-0.1485,0.4789713641719175,-0.3995696941755033,104.0,Rand,3,2,1003,25,95,2874419.8520000014,36144.921251591135,0.9,-10.634559170202742,5.825923865696229,2.0,0.0,4,Lying,0.359,0.563,new age,Knocking On Forbidden Doors,Enigma,sad-melancholic,3.0,Evening,Cloudy,Low HR,-0.19477863582808247,-0.2510696941755033
120,5,872,1626592678,2,0.4175,-0.3715,0.4200604477229651,-0.4277444803032632,122.0,Rand,2,1,1003,28,77,2874746.8150000004,36222.76287479086,1.9,8.732107496463925,11.667868985666006,18.966666666666665,0.0,4,Lying,0.573,0.868,hip-hop,Oh Timbaland,Timbaland,tense-dark,2.0,Afternoon,Clear,Mid HR,0.002560447722965098,-0.05624448030326318
121,5,513,1626601221,4,0.315,-0.5685,0.4379898570769941,-0.4277444803032632,90.0,GCN,2,2,1003,26,86,2874746.8150000004,36222.76287479086,1.9,1.6487741631305945,5.980431050982491,11.666666666666666,0.0,0,Still,,,,,,unknown,,Afternoon,Cloudy,Low HR,0.12298985707699411,0.14075551969673683
122,5,588,1626613426,4,0.43025,-0.4765,0.4046923825623688,-0.4892167409456483,145.0,WD,3,2,1003,24,96,2874746.8150000004,36222.76287479086,1.9,-13.701225836869408,1.9047455356439495,0.0,0.0,4,Lying,0.8690000000000001,0.447,hip-hop,Graduation Day,Kanye West,calm-relaxed,1.0,Evening,Cloudy,Low HR,-0.02555761743763124,-0.012716740945648342
123,5,100,1626665745,3,0.246,-0.6455,0.6326520157778803,-0.2791865170841658,283.0,GCN,1,0,1005,25,97,2874746.8150000004,36222.76287479086,1.9,30.71544082979726,14.411762171535058,59.36666666666667,621.0,1,Act→Still,0.604,0.371,pop,New Soul,Yael Naïm,sad-melancholic,3.0,Morning,,Mid HR,0.38665201577788033,0.36631348291583415
124,5,740,1626681895,4,0.65325,-0.17675,0.6941242764202654,-0.1997848470877516,167.0,WD,2,0,1004,29,76,2874746.8150000004,36222.76287479086,1.9,16.44877416313059,7.57900539327706,9.4,0.0,0,Still,,,,,,unknown,,Afternoon,,Mid HR,0.04087427642026542,-0.02303484708775161
125,5,156,1626694120,3,0.83,0.0845,0.706930997387429,-0.2305209774089442,251.0,GCN,3,1,1004,27,77,2874746.8150000004,36222.76287479086,1.9,-13.201225836869408,2.393335654594975,12.466666666666667,0.0,0,Still,0.597,0.858,rock,Someday,Nickelback,tense-dark,2.0,Evening,Clear,Low HR,-0.12306900261257092,-0.3150209774089442
126,5,597,1626699912,3,0.38175,-0.53525,0.4559192664310229,-0.5481276573946008,172.0,Rand,3,1,1004,25,91,2874746.8150000004,36222.76287479086,1.9,-10.134559170202742,5.78141178452307,14.133333333333333,0.0,0,Still,0.564,0.866,rock,Swim,Surfer Blood,tense-dark,2.0,Evening,Clear,Low HR,0.0741692664310229,-0.012877657394600783
127,5,820,1626753980,2,0.7555965370626505,0.2074688796680498,0.2945545822447621,-0.4277444803032632,109.0,GCN,1,0,1007,28,76,2874746.8150000004,36222.76287479086,1.9,18.085089580386605,15.08432656239371,46.03333333333333,368.0,0,Still,0.237,0.976,electronic,Riverside,Sidney Samson,tense-dark,2.0,Morning,,Mid HR,-0.4610419548178884,-0.635213359971313
128,5,174,1626754596,4,0.7018083090005636,0.1844167819271553,0.5225142154602737,-0.4482352338507249,274.0,WD,1,0,1007,28,76,2874746.8150000004,36222.76287479086,1.9,12.56986091466289,15.698978818509698,33.06666666666667,276.0,0,Still,0.8590000000000001,0.53,jazz,Crossfire,23 Skidoo,calm-relaxed,1.0,Morning,,Mid HR,-0.1792940935402899,-0.6326520157778802
129,6,923,1626152138,4,0.7299830951283234,0.2804671891808821,0.0,0.0,,GCN,2,0,991,28,76,2874747.7,35748.59756119067,0.0,2.5489408321614433,9.60915362211123,55.13333333333333,24.0,0,Still,0.8170000000000001,0.613,other,Metric Lips,The New Grass Revival,calm-relaxed,1.0,Afternoon,,Low HR,-0.7299830951283234,-0.2804671891808821
130,6,132,1626154433,5,0.5045,0.27525,0.5276369038471389,0.4904974130423647,,Rand,2,0,991,30,69,2874958.7000000007,35107.2830411907,0.0,5.632274165494776,13.832168625667087,62.7,495.0,1,Act→Still,0.3329999999999999,0.698,rock,Somebody To Love,Queen,tense-dark,2.0,Afternoon,,Low HR,0.023136903847138957,0.21524741304236472
131,6,529,1626162261,3,0.51475,-0.23175,0.545566313201168,0.236924337892526,,Rand,2,2,991,30,70,2874997.5000000005,35134.667761191165,0.0,12.233663054383664,16.450868501689406,73.86666666666666,561.0,1,Act→Still,0.792,0.948,hip-hop,Where The Hood At,DMX,happy-energetic,0.0,Afternoon,Cloudy,Mid HR,0.030816313201167955,0.468674337892526
132,6,491,1626165779,5,0.51475,0.50075,0.724860406741458,0.4956201014292301,,GCN,2,2,991,28,81,2874997.5000000005,35134.667761191165,0.0,10.37810749882811,11.087002055710704,26.833333333333332,165.0,2,Walking,0.66,0.907,alternative,Everybody Loves Me,OneRepublic,tense-dark,2.0,Afternoon,Cloudy,Mid HR,0.21011040674145798,-0.005129898570769953
133,6,843,1626167079,4,0.49175,0.23175,0.7197377183545925,0.2420470262793914,,WD,2,0,991,29,81,2874997.5000000005,35134.667761191165,0.0,-5.767725834505226,7.60019492927405,26.433333333333334,106.0,0,Still,0.961,0.639,hip-hop,Mia,"DJ Khaled,Lil Wayne",calm-relaxed,1.0,Afternoon,,Low HR,0.22798771835459253,0.010297026279391386
134,6,707,1626179259,4,0.7197377183545925,0.2446083704728241,0.7120536857742944,0.5186721991701245,,Rand,3,0,991,27,86,2874930.2,35137.45076119126,0.0,-16.10105916783856,2.7141603981096387,4.6,0.0,4,Lying,0.521,0.98,rock,The Good Left Undone,Rise Against,tense-dark,2.0,Evening,,Low HR,-0.00768403258029815,0.2740638286973004
135,6,917,1626185354,3,0.4995,0.319,0.7351057835151888,0.236924337892526,,WD,3,0,993,26,91,2874999.600000001,35126.31876119089,0.0,-13.917725834505227,1.3399834161494524,1.6,0.0,4,Lying,0.936,0.892,hip-hop,Tokyo Drift,Teriyaki Boyz,happy-energetic,0.0,Evening,,Low HR,0.23560578351518885,-0.082075662107474
136,6,17,1626192089,4,0.53525,-0.44175,0.7786486348035451,-0.4751293478817684,,Rand,3,0,994,26,91,2875003.8000000003,35119.75088119086,0.0,25.448940832161437,29.048909904963153,83.53333333333333,941.0,2,Walking,0.919,0.815,country,Can't Let Go,Lucinda Williams,happy-energetic,0.0,Evening,,Mid HR,0.24339863480354507,-0.03337934788176844
137,6,427,1626227556,4,0.53525,0.24725,0.5378822806208698,0.4136570872393833,,WD,1,0,997,26,90,2875000.200000001,35126.986681190785,0.0,15.182274165494778,12.187208685977097,73.9,557.0,1,Act→Still,0.816,0.746,hip-hop,Industrial Revolution,Immortal Technique,happy-energetic,0.0,Morning,,Mid HR,0.0026322806208698424,0.16640708723938333
